"ID","seednumber","dt","DRk","Vts","Roomheight","RoomairflowNFFF","Roomvolumemin","Roomvolumemax","RoomACHmin","RoomACHmax","RoomUVCpurificationinroom","RoomUVCmaxflowrate","RoomUVCeffmin","RoomUVCeffmax","Roomwindowsopen","Roomwindspeedmin","Roomwindspeedmax","RoomsoaW","RoomsoaH","RoomsoaP","RoomNFw","RoomNFh","RoomNFd","Infected","Infcoughrateperhourmin","Infcoughrateperhourmax","Infcoughrateperhourmode","InfCsprayprobmin","InfCsprayprobmax","InfCsprayprobmode","InfCexhaleprobmin","InfCexhaleprobmax","InfCexhaleprobmode","Infsurfaces","Infsalivastudy","InfsalivaIwasakimin","InfsalivaIwasakimax","InfsalivaChenshape","InfsalivaChenscale","InfEairTalkSmean","InfEairTalkSsd","Sufinger","Suface","Sueye","SuFFtimemin","SuFFtimemax","SuTmaxa","SuTmaxb","SuTmaxc","INACTIVaira","INACTIVairb","INACTIVairc","INACTIVsurfacea","INACTIVsurfaceb","INACTIVsurfacec","INACTIVskinmean","INACTIVskinsd","TRANSsurface.skinshape","TRANSsurface.skinscale","CONTACTsurfaceNF.handa","CONTACTsurfaceNF.handb","CONTACTsurfaceNF.handc","CONTACTsurfaceFF.handa","CONTACTsurfaceFF.handb","CONTACTsurfaceFF.handc","CONTACTface.handsize","CONTACTface.handmu","SuTARGETmin","SuTARGETmax","SuCeyeprob","SuCSPRAYprobmin","SuCSPRAYprobmax","SuCSPRAYprobmode","SuCinhaleprobmin","SuCinhaleprobmax","SuCinhaleprobmode","SuChandtouchmin","SuChandtouchmax","SuChandtouchmode","SuCfomiteprobmin","SuCfomiteprobmax","SuCfomiteprobmode","SuSPRAYprob","Su","V","W","Vn","NFsizeperc","betaNF","ACH","pSPRAY","FFtime","Tmax","Infcoughrateperhour","Ncough","FFinfected","COUGHrate","CONCsaliva","gf","Infactivity","InfEairTalkS","EairTalkS","InfEairTalkSQA","INACTIVair","INACTIVsurface","INACTIVskin","Aportals","TRANSsurface.skin","TRANSskin","CONTACTsurfaceNF.hand","CONTACTsurfaceFF.hand","CONTACTface.hand","pTARGET","ExtraExpVolStudy","distsalivavirusconc","Feye","Fspray","Finhale","Ffomite","rateEair","rateEsurface","rateEair2","rateEsurface2","nsteps","probthin","probinsp","Nsurface","Nsurface2","Nair","Nair2","doseFACE","doseLUNG","doseLUNGFF","doseSPRAY","rFACE","rSPRAY","rLUNGNF","rLUNGFF","rOVERALL","numberinfected"
"CEMRA_OFFICE",999,0.001,410,0.000285,3,3.7,48,52,2.5,3.5,"N",NA,NA,NA,"N",NA,NA,NA,NA,NA,3.7,2.4,3,1,1,10,5,1,1,1,1,1,1,10000,"Chen",0,3,3.47,1,1,0.7,10,10,5.2,30,40,3,17,13,0.096,0.42,0.253,0.036,0.053,0.044,71.9,23.5,0.94,0.23,0,411,124,0,360,25,0.44,0.52,0.001,0.01,1,1,1,1,1,1,1,1,1,1,1,1,1,0.05,1,"49.1480701388791","4.04755358782228","26.64","0.542035524990556","24.3524879563195","2.73710377863608","0.05","30","12.2995035719019","4.34217670925132","1","0","0.0723696118208553","6.8301907671299","506.792652537115","resting-speaking","3.82642264467994","3.82642264467994","3.82642264467994","0.00396816751054219","0.000729770578563913","0.744983548821826","15.2","0.0921548051520478","0.0921548051520478","3.39213642349988","0.549098424499715","0.08130409444203","0.00709861560817808","Duguid","equal","1","1","1","1","0.00755027319999629","1.1436234738381e-05","0","0","12299","0.004","0.00632911392405063","0.0156710000023376","0","0.00782886450983585","0","1.36313715115984e-09","0.000152618003444151","6.75425703912877e-05","0.000284578866745061","3.32467386954249e-12","2.22044604925031e-16","3.72238963541882e-07","1.64737963048722e-07","5.36980312807717e-07","5.36980312807717e-07"
"CEMRA_OFFICE",999,0.001,410,0.000285,3,3.7,48,52,2.5,3.5,"N",NA,NA,NA,"N",NA,NA,NA,NA,NA,3.7,2.4,3,1,1,10,5,1,1,1,1,1,1,10000,"Chen",0,3,3.47,1,1,0.7,10,10,5.2,30,40,3,17,13,0.096,0.42,0.253,0.036,0.053,0.044,71.9,23.5,0.94,0.23,0,411,124,0,360,25,0.44,0.52,0.001,0.01,1,1,1,1,1,1,1,1,1,1,1,1,1,0.05,1,"50.5263265399262","4.10391384493414","26.64","0.527249887817372","24.0180480693259","2.67642986145802","0.05","40","5.00214331816675","4.94461642418155","0","0","0.0824102737363592","10.3200776991353","792.902243207209","resting-speaking","3.50642871464746","3.50642871464746","3.50642871464746","0.00277808863548548","0.000660665275175931","1.26391638553648","15.2","0.00394330945037863","0.00394330945037863","3.52085383948634","1.34387678021788","0","0.00800254692905582","Duguid","equal","1","1","1","1","0.00442227114967454","0","0","0","5002","0.004","0.00632911392405063","0","0","0.00465678444480417","0","0","1.91342355094495e-05","9.8907821263528e-06","0","0","0","4.66688659939152e-08","2.41238585774184e-08","7.07927256971667e-08","7.07927256971667e-08"
"CEMRA_OFFICE",999,0.001,410,0.000285,3,3.7,48,52,2.5,3.5,"N",NA,NA,NA,"N",NA,NA,NA,NA,NA,3.7,2.4,3,1,1,10,5,1,1,1,1,1,1,10000,"Chen",0,3,3.47,1,1,0.7,10,10,5.2,30,40,3,17,13,0.096,0.42,0.253,0.036,0.053,0.044,71.9,23.5,0.94,0.23,0,411,124,0,360,25,0.44,0.52,0.001,0.01,1,1,1,1,1,1,1,1,1,1,1,1,1,0.05,1,"51.0110491709784","4.12355223769419","26.64","0.522239797709478","23.9036622596825","3.32297947420739","0.05","40","11.1265712967263","5.6648018342067","1","0","0.0944133639034449","9.03439741112317","763.96239886526","resting-speaking","1.07340364447163","1.07340364447163","1.07340364447163","0.00348492062679825","0.000651855923702526","1.10580321577574","15.2","0.798512556074559","0.798512556074559","4.91111806315729","3.46611863079445","0","0.0073625020578038","Duguid","equal","1","1","1","1","0.00140504840751999","1.03887429272129e-05","0","0","11126","0.004","0.00632911392405063","0.0159371765285266","0","0.00146845178826106","0","0","2.05189805604713e-05","1.20407508666676e-05","0.000352497095508526","0","3.33066907387547e-16","5.00462927766065e-08","2.93676846174762e-08","7.94139791968934e-08","7.94139791968934e-08"
"CEMRA_OFFICE",999,0.001,410,0.000285,3,3.7,48,52,2.5,3.5,"N",NA,NA,NA,"N",NA,NA,NA,NA,NA,3.7,2.4,3,1,1,10,5,1,1,1,1,1,1,10000,"Chen",0,3,3.47,1,1,0.7,10,10,5.2,30,40,3,17,13,0.096,0.42,0.253,0.036,0.053,0.044,71.9,23.5,0.94,0.23,0,411,124,0,360,25,0.44,0.52,0.001,0.01,1,1,1,1,1,1,1,1,1,1,1,1,1,0.05,1,"48.5186655968428","4.02155300005867","26.64","0.549067037856324","24.5099343459012","2.70323804928921","0.05","30","10.3823558193706","4.81909516786806","1","0","0.0803182527978009","3.37574446167387","935.182472923771","resting-speaking","7.88449808460473","7.88449808460473","7.88449808460473","0.00295137032335356","0.000687978948835016","1.3913826627011","15.2","0.0871308888811013","0.0871308888811013","3.05229545233438","1.54111269729866","0","0.00515093100303784","Duguid","equal","1","1","1","1","0.00843097311631396","4.40883026648325e-06","0","0","10382","0.004","0.00632911392405063","0.00640837960805183","0","0.00870291482132584","0","0","0.000133123937725178","5.65884929733647e-05","0.000170988914815506","0","0","3.24692478348432e-07","1.38020705087172e-07","4.62713228249888e-07","4.62713228249888e-07"
"CEMRA_OFFICE",999,0.001,410,0.000285,3,3.7,48,52,2.5,3.5,"N",NA,NA,NA,"N",NA,NA,NA,NA,NA,3.7,2.4,3,1,1,10,5,1,1,1,1,1,1,10000,"Chen",0,3,3.47,1,1,0.7,10,10,5.2,30,40,3,17,13,0.096,0.42,0.253,0.036,0.053,0.044,71.9,23.5,0.94,0.23,0,411,124,0,360,25,0.44,0.52,0.001,0.01,1,1,1,1,1,1,1,1,1,1,1,1,1,0.05,1,"51.135643126443","4.12858503309318","26.64","0.520967340415125","23.8745234044875","3.0924380980432","0.05","40","11.4769027972363","6.23357496222145","1","0","0.103892916037024","2.24440207239505","768.943998380564","resting-speaking","1.14250164994048","1.14250164994048","1.14250164994048","0.0040296248386388","0.000713335478273455","1.28467588259302","15.2","0.0937220936048002","0.0937220936048002","0.73736552757124","4.07289682485243","0","0.00120283129438758","Duguid","equal","1","1","1","1","0.0014858062163891","2.73476664876697e-06","0","0","11476","0.004","0.00632911392405063","0.00383377349376503","0","0.00156001637028811","0","0","2.30127459888444e-05","1.36125125382178e-05","9.63397559556477e-05","0","0","5.61286471745248e-08","3.3201249527437e-08","8.9329898565503e-08","8.9329898565503e-08"
"CEMRA_OFFICE",999,0.001,410,0.000285,3,3.7,48,52,2.5,3.5,"N",NA,NA,NA,"N",NA,NA,NA,NA,NA,3.7,2.4,3,1,1,10,5,1,1,1,1,1,1,10000,"Chen",0,3,3.47,1,1,0.7,10,10,5.2,30,40,3,17,13,0.096,0.42,0.253,0.036,0.053,0.044,71.9,23.5,0.94,0.23,0,411,124,0,360,25,0.44,0.52,0.001,0.01,1,1,1,1,1,1,1,1,1,1,1,1,1,0.05,1,"50.075526942499","4.0855651156439","26.64","0.531996398771606","24.1259158060109","3.38101430889219","0.05","30","8.12395472904885","2.29008472832502","0","0","0.038168078805417","2.46468003578915","751.027173944749","resting-speaking","0.878861462621118","0.878861462621118","0.878861462621118","0.00390698427463808","0.000766127715025002","1.08830220403916","15.2","0.0193906589743941","0.0193906589743941","3.31912416987617","1.83910171457804","0","0.00558259640960023","Duguid","equal","1","1","1","1","0.00117021260097011","0","0","0","8123","0.004","0.00632911392405063","0","0","0.00121068875757165","0","0","1.20930678414335e-05","4.48642705160302e-06","0","0","0","2.94952869905885e-08","1.09425049021894e-08","4.04377922155302e-08","4.04377922155302e-08"
"CEMRA_OFFICE",999,0.001,410,0.000285,3,3.7,48,52,2.5,3.5,"N",NA,NA,NA,"N",NA,NA,NA,NA,NA,3.7,2.4,3,1,1,10,5,1,1,1,1,1,1,10000,"Chen",0,3,3.47,1,1,0.7,10,10,5.2,30,40,3,17,13,0.096,0.42,0.253,0.036,0.053,0.044,71.9,23.5,0.94,0.23,0,411,124,0,360,25,0.44,0.52,0.001,0.01,1,1,1,1,1,1,1,1,1,1,1,1,1,0.05,1,"49.2682650899515","4.05249984947363","26.64","0.540713174116484","24.3227646295416","3.4368293217849","0.05","40","11.0926412502783","5.35660040148689","1","0","0.0892766733581148","5.64596840428938","933.58594214078","resting-speaking","1.75751138354189","1.75751138354189","1.75751138354189","0.00276192113105826","0.000722028036138708","1.06593807912737","15.2","0.047304266357837","0.047304266357837","1.38117345478147","0.28207075605627","0.0901498549747931","0.00974325073044747","Duguid","equal","1","1","1","1","0.00188253874839489","5.0953678255429e-06","0","0","11092","0.004","0.00632911392405063","0.00705702212450381","0","0.00193328107621753","0","6.91868191711555e-11","2.70520375828597e-05","1.7353900904047e-05","0.000210685979747488","1.68753899743024e-13","1.11022302462516e-16","6.59805773350897e-08","4.23265866800193e-08","1.0830733567276e-07","1.0830733567276e-07"
"CEMRA_OFFICE",999,0.001,410,0.000285,3,3.7,48,52,2.5,3.5,"N",NA,NA,NA,"N",NA,NA,NA,NA,NA,3.7,2.4,3,1,1,10,5,1,1,1,1,1,1,10000,"Chen",0,3,3.47,1,1,0.7,10,10,5.2,30,40,3,17,13,0.096,0.42,0.253,0.036,0.053,0.044,71.9,23.5,0.94,0.23,0,411,124,0,360,25,0.44,0.52,0.001,0.01,1,1,1,1,1,1,1,1,1,1,1,1,1,0.05,1,"50.0948760146275","4.08635436604265","26.64","0.531790915945599","24.1212560562769","2.73485785746016","0.05","30","15.518267565056","4.88440303383342","1","0","0.0814067172305569","7.78700646076108","636.799328029156","resting-speaking","1.10447380722332","1.10447380722332","1.10447380722332","0.00571050769713722","0.000690999299981426","1.34097671670711","15.2","0.0606367523450462","0.0606367523450462","3.62180893521971","0.877437720433268","0","0.00540446221269667","Duguid","equal","1","1","1","1","0.00173441472142767","7.8649002993866e-06","0","0","15518","0.004","0.00632911392405063","0.0113819222387027","0","0.00181153780743132","0","0","5.1860881805758e-05","2.10096282648691e-05","0.00031023924971508","0","2.22044604925031e-16","1.26489947627206e-07","5.12429944032888e-08","1.77732948734263e-07","1.77732948734263e-07"
"CEMRA_OFFICE",999,0.001,410,0.000285,3,3.7,48,52,2.5,3.5,"N",NA,NA,NA,"N",NA,NA,NA,NA,NA,3.7,2.4,3,1,1,10,5,1,1,1,1,1,1,10000,"Chen",0,3,3.47,1,1,0.7,10,10,5.2,30,40,3,17,13,0.096,0.42,0.253,0.036,0.053,0.044,71.9,23.5,0.94,0.23,0,411,124,0,360,25,0.44,0.52,0.001,0.01,1,1,1,1,1,1,1,1,1,1,1,1,1,0.05,1,"49.194921290502","4.0494823245489","26.64","0.541519313400007","24.3408890569686","2.98707002773881","0.05","40","8.35796533627621","6.66762385938834","1","0","0.111127064323139","18.0272846698529","549.028898589313","resting-speaking","2.09569880595095","2.09569880595095","2.09569880595095","0.00585468821960535","0.000720040777811221","0.62765671802881","15.2","0.113550125550907","0.113550125550907","4.71024010906267","1.96077933460601","0.1196463445068","0.00514362517488189","Duguid","equal","1","1","1","1","0.00381710352268543","2.47535433897452e-05","0","0","8357","0.004","0.00632911392405063","0.0343779743488848","0","0.0039350308120459","0","3.5644859865847e-09","3.53517849448479e-05","2.19527285247696e-05","0.000452997798325875","8.69382343893221e-12","6.66133814775094e-16","8.62238620502609e-08","5.35432388426571e-08","1.39775799998912e-07","1.39775799998912e-07"
"CEMRA_OFFICE",999,0.001,410,0.000285,3,3.7,48,52,2.5,3.5,"N",NA,NA,NA,"N",NA,NA,NA,NA,NA,3.7,2.4,3,1,1,10,5,1,1,1,1,1,1,10000,"Chen",0,3,3.47,1,1,0.7,10,10,5.2,30,40,3,17,13,0.096,0.42,0.253,0.036,0.053,0.044,71.9,23.5,0.94,0.23,0,411,124,0,360,25,0.44,0.52,0.001,0.01,1,1,1,1,1,1,1,1,1,1,1,1,1,0.05,1,"48.8691576179117","4.03605242854581","26.64","0.545129101841441","24.4218829524754","2.5159046233166","0.05","30","9.07570062819039","4.23271291206269","1","0","0.0705452152010449","25.7427171419889","764.668790972792","resting-speaking","3.98180163972961","3.98180163972961","3.98180163972961","0.00209018049513058","0.000712445127144871","1.06680786209749","15.2","0.0108220751852421","0.0108220751852421","1.37446683155336","4.56998335381225","0","0.00436461924342439","Duguid","equal","1","1","1","1","0.00520722631213391","3.59605774176514e-05","0","0","9075","0.004","0.00632911392405063","0.050474873148145","0","0.0054159623754536","0","0","6.68454799184809e-05","2.73020833454086e-05","0.000996287474271695","0","1.66533453693773e-15","1.63037742639816e-07","6.65904449359545e-08","2.29628200097861e-07","2.29628200097861e-07"
"CEMRA_OFFICE",999,0.001,410,0.000285,3,3.7,48,52,2.5,3.5,"N",NA,NA,NA,"N",NA,NA,NA,NA,NA,3.7,2.4,3,1,1,10,5,1,1,1,1,1,1,10000,"Chen",0,3,3.47,1,1,0.7,10,10,5.2,30,40,3,17,13,0.096,0.42,0.253,0.036,0.053,0.044,71.9,23.5,0.94,0.23,0,411,124,0,360,25,0.44,0.52,0.001,0.01,1,1,1,1,1,1,1,1,1,1,1,1,1,0.05,1,"51.7865747623146","4.15477936687836","26.64","0.514419038568778","23.7240034418621","3.34552647662349","0.05","30","12.4706950878468","4.71287520225829","1","0","0.0785479200376382","33.161278085476","774.426155956462","resting-speaking","1.97450635308328","1.97450635308328","1.97450635308328","0.00572747210296075","0.000668247278936123","1.02077276637371","15.2","0.0375327657981728","0.0375327657981728","5.38895135793434","4.14835077472651","0","0.00422077341750264","Duguid","equal","1","1","1","1","0.0025496401075492","3.51236309108881e-05","0","0","12470","0.004","0.00632911392405063","0.0525608289296835","0","0.00267626119921029","0","0","5.18480120161534e-05","1.90322950867504e-05","0.00135427624160649","0","2.88657986402541e-15","1.26458557847542e-07","4.64202308814166e-08","1.72878797485774e-07","1.72878797485774e-07"
"CEMRA_OFFICE",999,0.001,410,0.000285,3,3.7,48,52,2.5,3.5,"N",NA,NA,NA,"N",NA,NA,NA,NA,NA,3.7,2.4,3,1,1,10,5,1,1,1,1,1,1,10000,"Chen",0,3,3.47,1,1,0.7,10,10,5.2,30,40,3,17,13,0.096,0.42,0.253,0.036,0.053,0.044,71.9,23.5,0.94,0.23,0,411,124,0,360,25,0.44,0.52,0.001,0.01,1,1,1,1,1,1,1,1,1,1,1,1,1,0.05,1,"50.3412712467834","4.09639155219906","26.64","0.529188066574742","24.0621529323987","3.04135666019283","0.05","40","7.95842513583494","5.92308960470241","1","0","0.0987181600783735","6.40097854518596","785.488103399985","resting-speaking","2.50868213108942","2.50868213108942","2.50868213108942","0.00256051932350418","0.000794469822422117","0.90687200329974","15.2","0.514815263701036","0.514815263701036","3.59219756167012","2.05095047396834","0","0.00743541438318789","Duguid","equal","1","1","1","1","0.00319378820260834","9.17224638659366e-06","0","0","7958","0.004","0.00632911392405063","0.0115451161614044","0","0.00333672297426744","0","0","2.80288079265237e-05","1.59416121017507e-05","0.000228854981366951","0","2.22044604925031e-16","6.83629438613664e-08","3.8881979969041e-08","1.07244926710539e-07","1.07244926710539e-07"
"CEMRA_OFFICE",999,0.001,410,0.000285,3,3.7,48,52,2.5,3.5,"N",NA,NA,NA,"N",NA,NA,NA,NA,NA,3.7,2.4,3,1,1,10,5,1,1,1,1,1,1,10000,"Chen",0,3,3.47,1,1,0.7,10,10,5.2,30,40,3,17,13,0.096,0.42,0.253,0.036,0.053,0.044,71.9,23.5,0.94,0.23,0,411,124,0,360,25,0.44,0.52,0.001,0.01,1,1,1,1,1,1,1,1,1,1,1,1,1,0.05,1,"50.5986583381891","4.10685030723827","26.64","0.526496173514023","24.0008747887098","2.93136468739249","0.05","30","11.8136793699733","4.36423946646905","1","0","0.0727373244411508","25.2378276875232","846.619870746508","resting-speaking","2.45784675502723","2.45784675502723","2.45784675502723","0.00390649109347682","0.000750220470754641","1.43363607647439","15.2","0.221558322554672","0.221558322554672","2.77398229454865","1.48312951605015","0.0846476333649017","0.00169656745577231","Duguid","equal","1","1","1","1","0.00290313058144889","2.28562159509435e-05","0","0","11813","0.004","0.00632911392405063","0.0304659987856004","0","0.00304192697197692","0","1.56513594208217e-09","5.52319254006221e-05","2.18448297431635e-05","0.000912311024488886","3.81739084787114e-12","6.66133814775094e-16","1.34712004107307e-07","5.32800711328107e-08","1.87995900474254e-07","1.87995900474254e-07"
"CEMRA_OFFICE",999,0.001,410,0.000285,3,3.7,48,52,2.5,3.5,"N",NA,NA,NA,"N",NA,NA,NA,NA,NA,3.7,2.4,3,1,1,10,5,1,1,1,1,1,1,10000,"Chen",0,3,3.47,1,1,0.7,10,10,5.2,30,40,3,17,13,0.096,0.42,0.253,0.036,0.053,0.044,71.9,23.5,0.94,0.23,0,411,124,0,360,25,0.44,0.52,0.001,0.01,1,1,1,1,1,1,1,1,1,1,1,1,1,0.05,1,"50.3067094609141","4.0949851225173","26.64","0.529551630100116","24.0704171201988","2.55431475839578","0.05","30","6.33786678710269","6.94148577219379","1","0","0.115691429536563","2.10878773095858","925.409005139954","resting-speaking","2.2595225274698","2.2595225274698","2.2595225274698","0.00470885075539759","0.000781638664960649","1.30726011017018","15.2","0.0160275482103061","0.0160275482103061","2.20652672642341","3.86169102641742","0","0.00200779992574826","Duguid","equal","1","1","1","1","0.00244164767551272","3.15264177019425e-06","0","0","6337","0.004","0.00632911392405063","0.00403337489753397","0","0.00256609081574185","0","0","1.74405948515025e-05","6.52491091874506e-06","7.37968935363473e-05","0","0","4.25380353163973e-08","1.59144167843905e-08","5.84524527777559e-08","5.84524527777559e-08"
"CEMRA_OFFICE",999,0.001,410,0.000285,3,3.7,48,52,2.5,3.5,"N",NA,NA,NA,"N",NA,NA,NA,NA,NA,3.7,2.4,3,1,1,10,5,1,1,1,1,1,1,10000,"Chen",0,3,3.47,1,1,0.7,10,10,5.2,30,40,3,17,13,0.096,0.42,0.253,0.036,0.053,0.044,71.9,23.5,0.94,0.23,0,411,124,0,360,25,0.44,0.52,0.001,0.01,1,1,1,1,1,1,1,1,1,1,1,1,1,0.05,1,"49.1735667344183","4.04860332849154","26.64","0.54175447845547","24.3461737301701","3.48104865127243","0.05","40","13.5052340964626","7.09611492893528","2","0","0.118268582148921","3.03440604191689","882.574743242003","resting-speaking","1.72375678667558","1.72375678667558","1.72375678667558","0.0024602586374353","0.000750398842735362","1.0560980070466","15.2","0.00665549083444504","0.00665549083444504","4.94147598196999","2.03027642996222","0","0.00301418770826422","Duguid","equal","1","1","1","1","0.00195310038073072","4.30717850019939e-06","0","0","13505","0.004","0.00632911392405063","0.00573985226909308","0","0.00200303885949542","0","0","3.86114955219113e-05","2.49269838654903e-05","0.00020489985617628","0","0","9.41743748539281e-08","6.07975197963739e-08","1.5497190037587e-07","1.5497190037587e-07"
"CEMRA_OFFICE",999,0.001,410,0.000285,3,3.7,48,52,2.5,3.5,"N",NA,NA,NA,"N",NA,NA,NA,NA,NA,3.7,2.4,3,1,1,10,5,1,1,1,1,1,1,10000,"Chen",0,3,3.47,1,1,0.7,10,10,5.2,30,40,3,17,13,0.096,0.42,0.253,0.036,0.053,0.044,71.9,23.5,0.94,0.23,0,411,124,0,360,25,0.44,0.52,0.001,0.01,1,1,1,1,1,1,1,1,1,1,1,1,1,0.05,1,"49.5023661889136","4.06211628706489","26.64","0.538156093353902","24.2651842129367","3.03736792854033","0.05","30","15.2932261305297","1.95062578081347","0","0","0.0325104296802245","23.4910134433917","529.058555373922","resting-speaking","4.0214161994902","4.0214161994902","4.0214161994902","0.00490574902821703","0.000738060920117037","0.93138688180654","15.2","0.0674086867144756","0.0674086867144756","2.41152210049624","0.61327184906119","0.0653884269718417","0.0048706043723505","Duguid","equal","1","1","1","1","0.00760107961329155","0","0","0","15293","0.004","0.00632911392405063","0","0","0.00785986823383958","0","2.37014114931364e-12","0.000214479427613812","9.2625920162815e-05","0","5.77315972805081e-15","0","5.23120418316481e-07","2.2591685289175e-07","7.49037395163107e-07","7.49037395163107e-07"
"CEMRA_OFFICE",999,0.001,410,0.000285,3,3.7,48,52,2.5,3.5,"N",NA,NA,NA,"N",NA,NA,NA,NA,NA,3.7,2.4,3,1,1,10,5,1,1,1,1,1,1,10000,"Chen",0,3,3.47,1,1,0.7,10,10,5.2,30,40,3,17,13,0.096,0.42,0.253,0.036,0.053,0.044,71.9,23.5,0.94,0.23,0,411,124,0,360,25,0.44,0.52,0.001,0.01,1,1,1,1,1,1,1,1,1,1,1,1,1,0.05,1,"48.6170974196866","4.02563027858937","26.64","0.547955378126145","24.4851099526555","2.54786513908766","0.05","30","12.1829491783684","3.68102321094947","1","0","0.0613503868491579","3.993931492438","769.522802555002","resting-speaking","13.7808984521862","13.7808984521862","13.7808984521862","0.0055800172915411","0.000611278016066042","1.02677108193471","15.2","0.347877813462114","0.347877813462114","2.04140310968308","4.74399797346324","0","0.00986934307776392","Duguid","equal","1","1","1","1","0.0179083694612561","4.03041376914121e-06","0","0","12182","0.004","0.00632911392405063","0.00659342175444072","0","0.0185030839955328","0","0","0.000363158738781041","0.000158986108529762","0.000150841554187202","0","1.11022302462516e-16","8.85752629131709e-07","3.87770921261854e-07","1.2735238939737e-06","1.2735238939737e-06"
"CEMRA_OFFICE",999,0.001,410,0.000285,3,3.7,48,52,2.5,3.5,"N",NA,NA,NA,"N",NA,NA,NA,NA,NA,3.7,2.4,3,1,1,10,5,1,1,1,1,1,1,10000,"Chen",0,3,3.47,1,1,0.7,10,10,5.2,30,40,3,17,13,0.096,0.42,0.253,0.036,0.053,0.044,71.9,23.5,0.94,0.23,0,411,124,0,360,25,0.44,0.52,0.001,0.01,1,1,1,1,1,1,1,1,1,1,1,1,1,0.05,1,"48.1191287878901","4.0049606235222","26.64","0.553625983492543","24.6114779309149","2.81510028894991","0.05","40","15.6926251180824","4.23961873095217","1","0","0.0706603121825362","2.55684012620792","866.959995473735","resting-speaking","1.41396780993012","1.41396780993012","1.41396780993012","0.00357846004852612","0.000786379528622821","0.434516396684469","15.2","0.0699291583691369","0.0699291583691369","4.34878253982171","2.73267278395476","0","0.00569260387006216","Duguid","equal","1","1","1","1","0.00163094943132493","1.44477085612809e-06","0","0","15692","0.004","0.00632911392405063","0.00183724372715844","0","0.00167266260766243","0","0","4.22109862434426e-05","2.95621333889288e-05","7.84321625590851e-05","0","0","1.02953619629531e-07","7.21027617611725e-08","1.75056388813944e-07","1.75056388813944e-07"
"CEMRA_OFFICE",999,0.001,410,0.000285,3,3.7,48,52,2.5,3.5,"N",NA,NA,NA,"N",NA,NA,NA,NA,NA,3.7,2.4,3,1,1,10,5,1,1,1,1,1,1,10000,"Chen",0,3,3.47,1,1,0.7,10,10,5.2,30,40,3,17,13,0.096,0.42,0.253,0.036,0.053,0.044,71.9,23.5,0.94,0.23,0,411,124,0,360,25,0.44,0.52,0.001,0.01,1,1,1,1,1,1,1,1,1,1,1,1,1,0.05,1,"51.2989907115698","4.13517394682778","26.64","0.519308462612535","23.8364821570842","2.89438398811035","0.05","40","12.1635722829439","6.00313019710782","1","0","0.100052169951797","7.34141995694648","804.288407671265","resting-speaking","1.70741862221757","1.70741862221757","1.70741862221757","0.00628763368240364","0.000714492836700837","1.248740650354","15.2","0.13945790086238","0.13945790086238","6.50145960280176","0.768950827512852","0.0822126902145539","0.00925418079551309","Duguid","equal","1","1","1","1","0.00212289396193042","5.14026601978762e-06","0","0","12163","0.004","0.00632911392405063","0.00719428629057045","0","0.0022347266318387","0","1.74526645185069e-09","3.65034817366468e-05","2.10295640934334e-05","0.000200570066644833","4.25670609871531e-12","2.22044604925031e-16","8.90328782920946e-08","5.12916183970091e-08","1.40328758183727e-07","1.40328758183727e-07"
"CEMRA_OFFICE",999,0.001,410,0.000285,3,3.7,48,52,2.5,3.5,"N",NA,NA,NA,"N",NA,NA,NA,NA,NA,3.7,2.4,3,1,1,10,5,1,1,1,1,1,1,10000,"Chen",0,3,3.47,1,1,0.7,10,10,5.2,30,40,3,17,13,0.096,0.42,0.253,0.036,0.053,0.044,71.9,23.5,0.94,0.23,0,411,124,0,360,25,0.44,0.52,0.001,0.01,1,1,1,1,1,1,1,1,1,1,1,1,1,0.05,1,"51.1081657959148","4.12747565290274","26.64","0.521247428569025","23.8809403831806","2.66298033879139","0.05","30","13.3831726862726","4.45091588409948","1","0","0.0741819314016579","2.43136566237665","577.416026848368","resting-speaking","0.999688296690084","0.999688296690084","0.999688296690084","0.00383556262146839","0.000809068375098605","1.837517266075","15.2","0.0250884986494356","0.0250884986494356","1.91315089861403","0.548339931515371","0","0.00160350203653798","Duguid","equal","1","1","1","1","0.00173131392990958","3.19210457009089e-06","0","0","13383","0.004","0.00632911392405063","0.00394540766681413","0","0.00183145915430068","0","0","4.09579623786715e-05","1.61013225148588e-05","9.84649117518006e-05","0","0","9.98974641897021e-08","3.927151759342e-08","1.39168985706247e-07","1.39168985706247e-07"
