"ID","dt","DRk","Vts","gflow","gfhigh","SpeakontoSurf","Roomheight","RoomairflowNFFF","Roomvolumemin","Roomvolumemax","RoomACHmin","RoomACHmax","RoomUVCpurificationinroom","RoomUVCmaxflowrate","RoomUVCeffmin","RoomUVCeffmax","Roomwindowsopen","Roomwindspeedmin","Roomwindspeedmax","RoomsoaW","RoomsoaH","RoomsoaP","RoomNFw","RoomNFh","RoomNFd","Infected","InfStageofInfection","Infcoughrateperhourmin","Infcoughrateperhourmax","Infcoughrateperhourmode","InfCsprayprobmin","InfCsprayprobmax","InfCsprayprobmode","InfCexhaleprobmin","InfCexhaleprobmax","InfCexhaleprobmode","InfsurfacesNF","InfsurfacesFF","Infsalivastudy","InfsalivaIwasakimin","InfsalivaIwasakimax","InfsalivaChenshape","InfsalivaChenscale","InfEairTalkSmean","InfEairTalkSsd","Sufinger","Suface","Sueye","SuFFtimemin","SuFFtimemax","SuTmaxa","SuTmaxb","SuTmaxc","INACTIVaira","INACTIVairb","INACTIVairc","INACTIVsurfacea","INACTIVsurfaceb","INACTIVsurfacec","INACTIVskinmean","INACTIVskinsd","TRANSsurface.skinshape","TRANSsurface.skinscale","CONTACTsurfaceNF.handa","CONTACTsurfaceNF.handb","CONTACTsurfaceNF.handc","CONTACTsurfaceFF.handa","CONTACTsurfaceFF.handb","CONTACTsurfaceFF.handc","CONTACTface.handsize","CONTACTface.handmu","SuTARGETmin","SuTARGETmax","SuCeyeprob","SuCSPRAYprobmin","SuCSPRAYprobmax","SuCSPRAYprobmode","SuCinhaleprobmin","SuCinhaleprobmax","SuCinhaleprobmode","SuChandtouchmin","SuChandtouchmax","SuChandtouchmode","SuCfomiteprobmin","SuCfomiteprobmax","SuCfomiteprobmode","SuSPRAYprob","Su","V","W","Vn","NFsizeperc","betaNF","ACH","pSPRAY","FFtime","Tmax","Infcoughrateperhour","Ncough","FFinfected","COUGHrate","CONCsaliva","gf","Infactivity","InfEairTalkS","EairTalkS","InfEairTalkSQA","INACTIVair","INACTIVsurface","INACTIVskin","Aportals","TRANSsurface.skin","TRANSskin","CONTACTsurfaceNF.hand","CONTACTsurfaceFF.hand","CONTACTface.hand","pTARGET","ExtraExpVolStudy","distsalivavirusconc","Feye","Fspray","Finhale","Ffomite","rateEair","rateEsurface","rateEair2","rateEsurface2","nsteps","probthin","probinsp","Nsurface","Nsurface2","Nair","Nair2","doseFACE","doseLUNG","doseLUNGFF","doseSPRAY","rFACE","rSPRAY","rLUNGNF","rLUNGFF","rOVERALL","numberinfected"
"Meeting_room_1",0.001,410,0.000285,130,130,"Y",2.75,3.7,110,112,3.2,3.6,"N",NA,NA,NA,"N",NA,NA,NA,NA,NA,2,2,2.75,1,"Peak",1,2,1,1,1,1,1,1,1,20000,5000,"Chen",0,8.671451,3.47,7.01,7,0.7,10,10,5.2,0,30,115,125,120,0.096,0.42,0.253,0.036,0.053,0.044,71.9,23.5,0.94,0.23,0,822,248,0,720,25,0.54,8.58,0.001,0.1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.05,5,"111.841015981045","6.3772611955873","11","0.0983538990906908","6.38205002927622","3.26194968428463","0.05","30","119.495639629106","1.62714723262012","3","0","0.0271191205436687","759776.241624415","130","resting-speaking","1143.92680625946","1143.92680625946","1143.92680625946","0.00449952289979701","0.000704514919930507","1.57756700413129","15.2","0.0793789364236607","0.0793789364236607","4.38777673725706","3.09526573199249","0","0.0901902328736614","Duguid","equal","1","1","1","1","8.7995274443896","1.86704566173615","0","0","119495","0.004","0.00632911392405063","2650.1151486193","0","13.7564988464555","0","0","10.2643370560652","0.433133925496843","96.857000009342","0","0.00101402619806756","0.0247241924312027","0.00105586638892341","0.0268463585886103","0.134231792943052"
"Meeting_room_1",0.001,410,0.000285,130,130,"Y",2.75,3.7,110,112,3.2,3.6,"N",NA,NA,NA,"N",NA,NA,NA,NA,NA,2,2,2.75,1,"Peak",1,2,1,1,1,1,1,1,1,20000,5000,"Chen",0,8.671451,3.47,7.01,7,0.7,10,10,5.2,0,30,115,125,120,0.096,0.42,0.253,0.036,0.053,0.044,71.9,23.5,0.94,0.23,0,822,248,0,720,25,0.54,8.58,0.001,0.1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.05,5,"111.105450319126","6.35625533897339","11","0.099005044022637","6.4031411309813","3.48400200838223","0.05","10","117.390146272521","1.61442512054221","3","0","0.0269070853423702","455670.051200932","130","resting-speaking","1317.11366528455","1317.11366528455","1317.11366528455","0.00406786424909237","0.000622698619723512","1.06299093481342","15.2","0.177915880581486","0.177915880581486","9.90100916206075","2.11531329568056","0.0340744102210589","0.0714395889597945","Duguid","equal","1","1","1","1","10.1316989873943","1.03581795000747","0","0","117390","0.004","0.00632911392405063","1663.43383010451","0","15.7116184588966","0","0.0160582773448355","14.2420136750464","0.158974052763318","54.0645443458249","3.91657631108044e-05","0.000238010676769873","0.0341402278567439","0.000387666430049283","0.0348252151216363","0.174126075608181"
"Meeting_room_1",0.001,410,0.000285,130,130,"Y",2.75,3.7,110,112,3.2,3.6,"N",NA,NA,NA,"N",NA,NA,NA,NA,NA,2,2,2.75,1,"Peak",1,2,1,1,1,1,1,1,1,20000,5000,"Chen",0,8.671451,3.47,7.01,7,0.7,10,10,5.2,0,30,115,125,120,0.096,0.42,0.253,0.036,0.053,0.044,71.9,23.5,0.94,0.23,0,822,248,0,720,25,0.54,8.58,0.001,0.1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.05,5,"110.18042646395","6.32974009128769","11","0.0998362445402138","6.42996385523315","3.3066713059321","0.05","10","118.388655156457","1.24597700265099","2","0","0.0207662833775165","78698812.7742165","130","resting-speaking","1133.67425270026","1133.67425270026","1133.67425270026","0.00252249813251859","0.000723864353965995","1.27607396971809","15.2","0.0596788493455505","0.0596788493455505","2.20790650434236","5.42164623142311","0.0929143082625856","0.0925118587990292","Duguid","equal","1","1","1","1","8.72699995627198","128.443227610519","0","0","118388","0.004","0.00632911392405063","177441.017653084","0","13.5766107157671","0","0.29050094788547","13.1536851354151","0.146881939055344","6094.21048531698","0.000708287942870922","0.0974999999999976","0.0315729860554796","0.000358184468463585","0.133314320510062","0.66657160255031"
"Meeting_room_1",0.001,410,0.000285,130,130,"Y",2.75,3.7,110,112,3.2,3.6,"N",NA,NA,NA,"N",NA,NA,NA,NA,NA,2,2,2.75,1,"Peak",1,2,1,1,1,1,1,1,1,20000,5000,"Chen",0,8.671451,3.47,7.01,7,0.7,10,10,5.2,0,30,115,125,120,0.096,0.42,0.253,0.036,0.053,0.044,71.9,23.5,0.94,0.23,0,822,248,0,720,25,0.54,8.58,0.001,0.1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.05,5,"111.163548571989","6.35791699942932","11","0.0989533002616992","6.40146765106452","3.47726748110727","0.05","10","122.699738669831","1.02208965428065","2","0","0.0170348275713442","67674615.7337853","130","resting-speaking","4018.02877663865","4018.02877663865","4018.02877663865","0.00303195906546073","0.000800500525900578","1.59520134740725","15.2","0.0320628270646223","0.0320628270646223","10.447549312929","2.17765562383141","0.00814997660827031","0.032239716777578","Duguid","equal","1","1","1","1","30.9130822003336","115.012781310436","0","0","122699","0.004","0.00632911392405063","143676.084635978","0","48.0349967826755","0","0.00764612498724334","46.5172204089579","0.498941555255134","5611.16598726123","1.86489114416544e-05","0.0974381703230771","0.107257090760326","0.00121619046277488","0.216642732759459","1.08321366379729"
"Meeting_room_1",0.001,410,0.000285,130,130,"Y",2.75,3.7,110,112,3.2,3.6,"N",NA,NA,NA,"N",NA,NA,NA,NA,NA,2,2,2.75,1,"Peak",1,2,1,1,1,1,1,1,1,20000,5000,"Chen",0,8.671451,3.47,7.01,7,0.7,10,10,5.2,0,30,115,125,120,0.096,0.42,0.253,0.036,0.053,0.044,71.9,23.5,0.94,0.23,0,822,248,0,720,25,0.54,8.58,0.001,0.1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.05,5,"110.867809069343","6.34945406584743","11","0.0992172578527279","6.40999991147553","3.34271123018116","0.05","0","121.90935673249","1.61948284828135","3","0","0.0269913808046891","59387.2225286191","130","resting-speaking","761.544335958117","761.544335958117","761.544335958117","0.00295455104787623","0.000688447231118578","1.00290919273595","15.2","0.123086902592257","0.123086902592257","6.37911866003443","3.01705447161054","0.254287290417129","0.0954357034517452","Duguid","equal","1","1","1","1","5.85804008536712","0.131035470507524","0","0","121909","0.004","0.00632911392405063","190.334806481274","0","9.12452208452473","0","0.00980016864556883","10.0007270106549","0","6.85211797024598","2.39025646842084e-05","5.69063403488279e-06","0.0240969359272535","0","0.024126090413545","0.120630452067725"
"Meeting_room_1",0.001,410,0.000285,130,130,"Y",2.75,3.7,110,112,3.2,3.6,"N",NA,NA,NA,"N",NA,NA,NA,NA,NA,2,2,2.75,1,"Peak",1,2,1,1,1,1,1,1,1,20000,5000,"Chen",0,8.671451,3.47,7.01,7,0.7,10,10,5.2,0,30,115,125,120,0.096,0.42,0.253,0.036,0.053,0.044,71.9,23.5,0.94,0.23,0,822,248,0,720,25,0.54,8.58,0.001,0.1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.05,5,"110.021192406304","6.32516452984151","11","0.0999807378870919","6.43461522747454","3.30276264511049","0.05","10","118.999832878356","1.30705073372864","3","0","0.0217841788954773","4369306.68755294","130","resting-speaking","886.75820378991","886.75820378991","886.75820378991","0.00348884277972383","0.000707125093528495","1.85513293744684","15.2","0.101263716515683","0.101263716515683","10.5494902772161","6.95609493174733","0.0252101194382908","0.0122086028761696","Duguid","equal","1","1","1","1","6.82174260563011","11.0986215746375","0","0","118999","0.004","0.00632911392405063","15695.4146815188","0","10.5907681757692","0","0.00624388593426703","10.2333438294106","0.111743320921909","555.439340370368","1.52288741230855e-05","0.00438248162329091","0.0246504653905691","0.000272507548246592","0.0294363520406927","0.147181760203464"
"Meeting_room_1",0.001,410,0.000285,130,130,"Y",2.75,3.7,110,112,3.2,3.6,"N",NA,NA,NA,"N",NA,NA,NA,NA,NA,2,2,2.75,1,"Peak",1,2,1,1,1,1,1,1,1,20000,5000,"Chen",0,8.671451,3.47,7.01,7,0.7,10,10,5.2,0,30,115,125,120,0.096,0.42,0.253,0.036,0.053,0.044,71.9,23.5,0.94,0.23,0,822,248,0,720,25,0.54,8.58,0.001,0.1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.05,5,"111.737038047984","6.37429605519441","11","0.0984454232201517","6.3850187765963","3.44511681757867","0.05","10","119.012667751937","1.42663738193304","3","0","0.023777289698884","734019.909663903","130","resting-speaking","2664.25056256699","2664.25056256699","2664.25056256699","0.00522320894621886","0.000722453133417301","2.36216692725244","15.2","0.11552392302122","0.11552392302122","0.325539144875153","3.0429120065969","0","0.0220949888871983","Duguid","equal","1","1","1","1","20.4943256932641","1.66216369854728","0","0","119012","0.004","0.00632911392405063","2300.72183462617","0","31.8378128054692","0","0","29.0946811451527","0.317042922354713","88.2592205469419","0","0.000207809097035883","0.0685033049551151","0.000772976519988533","0.069551449263703","0.347757246318515"
"Meeting_room_1",0.001,410,0.000285,130,130,"Y",2.75,3.7,110,112,3.2,3.6,"N",NA,NA,NA,"N",NA,NA,NA,NA,NA,2,2,2.75,1,"Peak",1,2,1,1,1,1,1,1,1,20000,5000,"Chen",0,8.671451,3.47,7.01,7,0.7,10,10,5.2,0,30,115,125,120,0.096,0.42,0.253,0.036,0.053,0.044,71.9,23.5,0.94,0.23,0,822,248,0,720,25,0.54,8.58,0.001,0.1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.05,5,"111.087621139362","6.35574532184321","11","0.0990209339904777","6.40365495139078","3.56862762840465","0.05","30","120.346687603104","1.38108413602484","3","0","0.0230180689337473","7638852.93989849","130","resting-speaking","2176.04078405777","2176.04078405777","2176.04078405777","0.00568663136216897","0.000816552367026266","0.666203825603678","15.2","0.843757766790575","0.843757766790575","9.9952061115919","5.51953713553919","0.0914025987676317","0.0993907088616397","Duguid","equal","1","1","1","1","16.7397044446941","19.4094934753071","0","0","120346","0.004","0.00632911392405063","23770.0535312792","0","25.8356705598385","0","5.20824708949372","18.1416376520915","0.766470390333774","970.914480601353","0.0126226986080064","0.0691916296660614","0.0432832388656356","0.00186769366189066","0.130566753781004","0.652833768905022"
"Meeting_room_1",0.001,410,0.000285,130,130,"Y",2.75,3.7,110,112,3.2,3.6,"N",NA,NA,NA,"N",NA,NA,NA,NA,NA,2,2,2.75,1,"Peak",1,2,1,1,1,1,1,1,1,20000,5000,"Chen",0,8.671451,3.47,7.01,7,0.7,10,10,5.2,0,30,115,125,120,0.096,0.42,0.253,0.036,0.053,0.044,71.9,23.5,0.94,0.23,0,822,248,0,720,25,0.54,8.58,0.001,0.1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.05,5,"110.209439432714","6.33057341744918","11","0.0998099623464268","6.42911744579364","3.34630382042378","0.05","10","121.181027955173","1.33707758338242","3","0","0.022284626389707","232794.121810273","130","resting-speaking","752.838812487559","752.838812487559","752.838812487559","0.00358451507201608","0.000717223785315731","1.38373772254623","15.2","0.0412038637360487","0.0412038637360487","8.34798873390844","0.414021089289208","0.0495127009668503","0.0353897658670321","Duguid","equal","1","1","1","1","5.79109554424694","0.502043763310289","0","0","121181","0.004","0.00632911392405063","699.982032928931","0","8.98621537303616","0","0.000363931133711565","8.74641297115219","0.0985669437578386","26.4270273482904","8.87636517510337e-07","2.99928319801301e-05","0.0211067816479277","0.000240378284406706","0.0213837359366598","0.106918679683299"
"Meeting_room_1",0.001,410,0.000285,130,130,"Y",2.75,3.7,110,112,3.2,3.6,"N",NA,NA,NA,"N",NA,NA,NA,NA,NA,2,2,2.75,1,"Peak",1,2,1,1,1,1,1,1,1,20000,5000,"Chen",0,8.671451,3.47,7.01,7,0.7,10,10,5.2,0,30,115,125,120,0.096,0.42,0.253,0.036,0.053,0.044,71.9,23.5,0.94,0.23,0,822,248,0,720,25,0.54,8.58,0.001,0.1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.05,5,"111.639288235921","6.37150726383187","11","0.0985316206670387","6.38781348191114","3.39626813353971","0.05","10","121.335293071409","1.09083224579953","2","0","0.0181805374299921","1359193.39913886","130","resting-speaking","1135.81532161348","1135.81532161348","1135.81532161348","0.0035596361432219","0.000706094506313024","1.62239924385045","15.2","0.589747141694708","0.589747141694708","5.65959560851725","5.88231175370885","0","0.033797148922924","Duguid","equal","1","1","1","1","8.73714651474578","2.35545716755465","0","0","121335","0.004","0.00632911392405063","3335.89504874357","0","13.6201435550822","0","0","13.1912391865776","0.134657206691604","105.696947145666","0","0.000303633419600269","0.0316616853044926","0.000328378283488195","0.0323138104267339","0.161569052133669"
"Meeting_room_1",0.001,410,0.000285,130,130,"Y",2.75,3.7,110,112,3.2,3.6,"N",NA,NA,NA,"N",NA,NA,NA,NA,NA,2,2,2.75,1,"Peak",1,2,1,1,1,1,1,1,1,20000,5000,"Chen",0,8.671451,3.47,7.01,7,0.7,10,10,5.2,0,30,115,125,120,0.096,0.42,0.253,0.036,0.053,0.044,71.9,23.5,0.94,0.23,0,822,248,0,720,25,0.54,8.58,0.001,0.1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.05,5,"110.525300644804","6.33963866606704","11","0.0995247236227912","6.41992424865585","3.36642276234925","0.05","0","122.157587012898","1.46734286672459","3","0","0.0244557144454098","3730.7200249154","130","resting-speaking","361.973673710002","361.973673710002","361.973673710002","0.00417285204303432","0.000682364499218144","1.35643299572995","15.2","0.362255068148595","0.362255068148595","4.39906570541463","8.34543550073805","0.024558441872982","0.0412637661844492","Duguid","equal","1","1","1","1","2.78441331442866","0.00745206018094801","0","0","122157","0.004","0.00632911392405063","10.9209376945703","0","4.32007963345609","0","9.02044006233792e-05","4.66308876695488","0","0.387375055977028","2.20010708984475e-07","8.486378266781e-09","0.0113089547709941","0","0.0113091808759642","0.056545904379821"
"Meeting_room_1",0.001,410,0.000285,130,130,"Y",2.75,3.7,110,112,3.2,3.6,"N",NA,NA,NA,"N",NA,NA,NA,NA,NA,2,2,2.75,1,"Peak",1,2,1,1,1,1,1,1,1,20000,5000,"Chen",0,8.671451,3.47,7.01,7,0.7,10,10,5.2,0,30,115,125,120,0.096,0.42,0.253,0.036,0.053,0.044,71.9,23.5,0.94,0.23,0,822,248,0,720,25,0.54,8.58,0.001,0.1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.05,5,"111.331332593691","6.36271333183888","11","0.0988041707912099","6.39664210492371","3.53894812902436","0.05","20","120.94805855781","1.20640789404098","2","0","0.0201067982340163","1834.35080421973","130","resting-speaking","370.480971324912","370.480971324912","370.480971324912","0.00441078312774985","0.000659822730403663","0.978450982132113","15.2","0.181877723495308","0.181877723495308","5.54935267634971","6.30384183701681","0.0496080720231831","0.0346047476760577","Duguid","equal","1","1","1","1","2.84985377543703","0.00330790525696078","0","0","120948","0.004","0.00632911392405063","5.01332419229797","0","4.41481493153847","0","2.87105848914125e-05","3.65159727828424","0.0876912605684279","0.149696002426633","7.00258143693233e-08","5.29619015310345e-10","0.00886679090927311","0.000213858252400723","0.00908261535252994","0.0454130767626497"
"Meeting_room_1",0.001,410,0.000285,130,130,"Y",2.75,3.7,110,112,3.2,3.6,"N",NA,NA,NA,"N",NA,NA,NA,NA,NA,2,2,2.75,1,"Peak",1,2,1,1,1,1,1,1,1,20000,5000,"Chen",0,8.671451,3.47,7.01,7,0.7,10,10,5.2,0,30,115,125,120,0.096,0.42,0.253,0.036,0.053,0.044,71.9,23.5,0.94,0.23,0,822,248,0,720,25,0.54,8.58,0.001,0.1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.05,5,"111.833789035678","6.37705514925268","11","0.0983602549359274","6.38225623699829","3.22043205862865","0.05","20","118.705481640737","1.0882362302166","2","0","0.01813727050361","23004894.2292253","130","resting-speaking","1884.7040113518","1884.7040113518","1884.7040113518","0.00269854821818076","0.000757950655814054","0.545070441774393","15.2","0.242666138640672","0.242666138640672","9.23590553534896","9.8890166373359","0.0505452647768959","0.00237085248949006","Duguid","equal","1","1","1","1","14.4995523376078","40.4477256285582","0","0","118705","0.004","0.00632911392405063","53364.5895261038","0","22.7554915703943","0","0.038001807234049","19.9769150074788","0.482103002359442","1851.07241803726","9.26830393789269e-05","0.00603353406199236","0.0475562062845993","0.00117516992772826","0.0552041324195501","0.27602066209775"
"Meeting_room_1",0.001,410,0.000285,130,130,"Y",2.75,3.7,110,112,3.2,3.6,"N",NA,NA,NA,"N",NA,NA,NA,NA,NA,2,2,2.75,1,"Peak",1,2,1,1,1,1,1,1,1,20000,5000,"Chen",0,8.671451,3.47,7.01,7,0.7,10,10,5.2,0,30,115,125,120,0.096,0.42,0.253,0.036,0.053,0.044,71.9,23.5,0.94,0.23,0,822,248,0,720,25,0.54,8.58,0.001,0.1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.05,5,"111.703179690521","6.37333021812619","11","0.0984752630182597","6.38598638499013","3.35143840704113","0.05","0","119.139605439647","1.35734974601438","3","0","0.0226224957669064","28603626.2833187","130","resting-speaking","472.414175966156","472.414175966156","472.414175966156","0.00300230830936222","0.00084804719969775","0.997385654674311","15.2","0.271716437952672","0.271716437952672","3.22738035795904","0.881411631956981","0.0587546011602833","0.052781128186034","Duguid","equal","1","1","1","1","3.63750882704847","69.3474444483969","0","0","119139","0.004","0.00632911392405063","81773.095262991","0","5.68346395486839","0","1.2340039296926","6.03614341093607","0","3609.57925666839","0.00300524087811793","0.14205497569311","0.0146144578108469","0","0.162139959334738","0.810699796673688"
"Meeting_room_1",0.001,410,0.000285,130,130,"Y",2.75,3.7,110,112,3.2,3.6,"N",NA,NA,NA,"N",NA,NA,NA,NA,NA,2,2,2.75,1,"Peak",1,2,1,1,1,1,1,1,1,20000,5000,"Chen",0,8.671451,3.47,7.01,7,0.7,10,10,5.2,0,30,115,125,120,0.096,0.42,0.253,0.036,0.053,0.044,71.9,23.5,0.94,0.23,0,822,248,0,720,25,0.54,8.58,0.001,0.1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.05,5,"111.584861847572","6.36995395580824","11","0.0985796802349973","6.38937114496549","3.48826741278172","0.05","20","121.021997762885","1.20847305690842","2","0","0.0201412176151404","583.74348072238","130","resting-speaking","7880.3253848977","7880.3253848977","7880.3253848977","0.00212071088096155","0.000689617988334171","1.01092080141964","15.2","0.154037576727491","0.154037576727491","10.7543670747665","2.63870401558831","0.148733290911846","0.0679326413460076","Duguid","equal","1","1","1","1","60.6178876222717","0.0010090384968246","0","0","121021","0.004","0.00632911392405063","1.46318471080201","0","94.4610819900419","0","0.000572146614458863","80.7149737704907","1.97090687592016","0.0463388828351563","1.39547857380684e-06","1.1392731202875e-10","0.178699147036909","0.00479555437598578","0.18435281702009","0.921764085100452"
"Meeting_room_1",0.001,410,0.000285,130,130,"Y",2.75,3.7,110,112,3.2,3.6,"N",NA,NA,NA,"N",NA,NA,NA,NA,NA,2,2,2.75,1,"Peak",1,2,1,1,1,1,1,1,1,20000,5000,"Chen",0,8.671451,3.47,7.01,7,0.7,10,10,5.2,0,30,115,125,120,0.096,0.42,0.253,0.036,0.053,0.044,71.9,23.5,0.94,0.23,0,822,248,0,720,25,0.54,8.58,0.001,0.1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.05,5,"110.258296709508","6.3319764747024","11","0.0997657348995802","6.42769286376935","3.3017313552089","0.05","20","120.339766190014","1.61058091368105","3","0","0.0268430152280175","1264007132.48766","130","resting-speaking","1086.70125241687","1086.70125241687","1086.70125241687","0.00633996183253192","0.000694473055678983","1.70068463875698","15.2","0.158181291611501","0.158181291611501","6.19017981660972","0.35782600834389","0.0249294152297343","0.0177218414500821","Duguid","equal","1","1","1","1","8.51184590377517","2766.22969341541","0","0","120339","0.004","0.00632911392405063","3983206.64969626","0","13.1696086306087","0","3.39056049164249","11.1534151017738","0.26705415053613","140431.361100575","0.00823556016167404","0.142625","0.0268367701053321","0.00065113950327822","0.183280253685566","0.916401268427832"
"Meeting_room_1",0.001,410,0.000285,130,130,"Y",2.75,3.7,110,112,3.2,3.6,"N",NA,NA,NA,"N",NA,NA,NA,NA,NA,2,2,2.75,1,"Peak",1,2,1,1,1,1,1,1,1,20000,5000,"Chen",0,8.671451,3.47,7.01,7,0.7,10,10,5.2,0,30,115,125,120,0.096,0.42,0.253,0.036,0.053,0.044,71.9,23.5,0.94,0.23,0,822,248,0,720,25,0.54,8.58,0.001,0.1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.05,5,"111.553520007059","6.36905929994401","11","0.0986073769729896","6.3902686540158","3.43346780873835","0.05","30","120.981928339042","1.52650993989273","3","0","0.0254418323315456","1586110842.76382","130","resting-speaking","570.867957474263","570.867957474263","570.867957474263","0.0063751335802415","0.000680916992107213","1.24340085799371","15.2","0.178327286901807","0.178327286901807","2.51590670661391","3.76868962616757","0.00826569731305311","0.0848856641931925","Duguid","equal","1","1","1","1","4.57583245072101","3616.44451120452","0","0","120981","0.004","0.00632911392405063","5311138.58682366","0","7.09270543118481","0","4.68585814539663","5.11002793730605","0.210907940870228","172275.770950662","0.0113638602721721","0.142625","0.0123861352458242","0.000514277325938228","0.170243303712087","0.851216518560435"
"Meeting_room_1",0.001,410,0.000285,130,130,"Y",2.75,3.7,110,112,3.2,3.6,"N",NA,NA,NA,"N",NA,NA,NA,NA,NA,2,2,2.75,1,"Peak",1,2,1,1,1,1,1,1,1,20000,5000,"Chen",0,8.671451,3.47,7.01,7,0.7,10,10,5.2,0,30,115,125,120,0.096,0.42,0.253,0.036,0.053,0.044,71.9,23.5,0.94,0.23,0,822,248,0,720,25,0.54,8.58,0.001,0.1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.05,5,"111.00765409274","6.35345730056379","11","0.0990922661135615","6.40596104996068","3.43698368491605","0.05","30","119.806648574766","1.10512458949157","2","0","0.0184187431581929","1254597702.15979","130","resting-speaking","324.646743217676","324.646743217676","324.646743217676","0.00520221809832466","0.000655554305438923","0.960356650824648","15.2","0.162621652943645","0.162621652943645","9.18915282258526","7.73774432997127","0.0500806931115819","0.0397930209431797","Duguid","equal","1","1","1","1","2.60356185976298","1889.54223209447","0","0","119806","0.004","0.00632911392405063","2882358.05396677","0","4.03364362298397","0","15.9060183108477","2.92934205199362","0.1200715117242","84979.9851198389","0.038052272019969","0.0975","0.00711927375895738","0.000292814467142244","0.147167232114928","0.735836160574642"
"Meeting_room_1",0.001,410,0.000285,130,130,"Y",2.75,3.7,110,112,3.2,3.6,"N",NA,NA,NA,"N",NA,NA,NA,NA,NA,2,2,2.75,1,"Peak",1,2,1,1,1,1,1,1,1,20000,5000,"Chen",0,8.671451,3.47,7.01,7,0.7,10,10,5.2,0,30,115,125,120,0.096,0.42,0.253,0.036,0.053,0.044,71.9,23.5,0.94,0.23,0,822,248,0,720,25,0.54,8.58,0.001,0.1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.05,5,"110.419417367317","6.33660125037839","11","0.0996201597714272","6.42300160477505","3.25637403111905","0.05","0","121.532154948569","1.20694598074442","2","0","0.0201157663457403","769110.526036432","130","resting-speaking","831.619898861086","831.619898861086","831.619898861086","0.00312375973514639","0.000669195578406787","1.07110242823922","15.2","0.395206057310722","0.395206057310722","1.14569554298907","8.74275576560745","0.0246848251910744","0.0128597009610385","Duguid","equal","1","1","1","1","6.3971387311879","1.62328264612111","0","0","121532","0.004","0.00632911392405063","2425.72231272927","0","9.96554926226976","0","0.0035491523917135","11.0694665423381","0","82.1657176765857","8.65643178094011e-06","5.19418463488241e-05","0.0266374920187122","0","0.0266992437733352","0.133496218866676"
"Meeting_room_1",0.001,410,0.000285,130,130,"Y",2.75,3.7,110,112,3.2,3.6,"N",NA,NA,NA,"N",NA,NA,NA,NA,NA,2,2,2.75,1,"Peak",1,2,1,1,1,1,1,1,1,20000,5000,"Chen",0,8.671451,3.47,7.01,7,0.7,10,10,5.2,0,30,115,125,120,0.096,0.42,0.253,0.036,0.053,0.044,71.9,23.5,0.94,0.23,0,822,248,0,720,25,0.54,8.58,0.001,0.1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.05,5,"110.305464972276","6.33333073285588","11","0.0997230735826616","6.42631842813097","3.31271590422839","0.05","30","116.006870814458","1.09061175332775","2","0","0.0181768625554625","1880097.90454628","130","resting-speaking","553.776843955605","553.776843955605","553.776843955605","0.00418284948543023","0.000727423669294803","1.04686898314881","15.2","0.128109477957544","0.128109477957544","4.26835986097824","0.604256735189064","0","0.0467857973391656","Duguid","equal","1","1","1","1","4.25998258344576","3.33668601890497","0","0","116006","0.004","0.00632911392405063","4586.99126760572","0","6.61256288947598","0","0","4.8256773961502","0.198305407923226","137.34154755015","0","0.000753671786217547","0.0117009500213603","0.000483554776328332","0.0129530220159845","0.0647651100799224"
