"ID","dt","DRk","Vts","gflow","gfhigh","SpeakontoSurf","Roomheight","RoomairflowNFFF","Roomvolumemin","Roomvolumemax","RoomACHmin","RoomACHmax","RoomUVCpurificationinroom","RoomUVCmaxflowrate","RoomUVCeffmin","RoomUVCeffmax","Roomwindowsopen","Roomwindspeedmin","Roomwindspeedmax","RoomsoaW","RoomsoaH","RoomsoaP","RoomNFw","RoomNFh","RoomNFd","Infected","InfStageofInfection","Infcoughrateperhourmin","Infcoughrateperhourmax","Infcoughrateperhourmode","InfCsprayprobmin","InfCsprayprobmax","InfCsprayprobmode","InfCexhaleprobmin","InfCexhaleprobmax","InfCexhaleprobmode","InfsurfacesNF","InfsurfacesFF","Infnonsilenttime","Infsalivastudy","InfsalivaIwasakimin","InfsalivaIwasakimax","InfsalivaChenshape","InfsalivaChenscale","InfEairTalkSmean","InfEairTalkSsd","Sufinger","Suface","Sueye","SuFFtimemin","SuFFtimemax","SuTmaxa","SuTmaxb","SuTmaxc","INACTIVaira","INACTIVairb","INACTIVairc","INACTIVsurfacea","INACTIVsurfaceb","INACTIVsurfacec","INACTIVskinmean","INACTIVskinsd","TRANSsurface.skinshape","TRANSsurface.skinscale","TRANSskin.abs","CONTACTsurfaceNF.handa","CONTACTsurfaceNF.handb","CONTACTsurfaceNF.handc","CONTACTsurfaceFF.handa","CONTACTsurfaceFF.handb","CONTACTsurfaceFF.handc","CONTACTface.handsize","CONTACTface.handmu","SuTARGETmin","SuTARGETmax","SuCeyeprob","SuCSPRAYprobmin","SuCSPRAYprobmax","SuCSPRAYprobmode","SuCinhaleprobmin","SuCinhaleprobmax","SuCinhaleprobmode","SuChandtouchmin","SuChandtouchmax","SuChandtouchmode","SuCfomiteprobmin","SuCfomiteprobmax","SuCfomiteprobmode","SuSPRAYprob","Su","V","W","Vn","NFsizeperc","betaNF","ACH","pSPRAY","FFtime","Tmax","Infcoughrateperhour","Ncough","FFinfected","COUGHrate","CONCsaliva","gf","Infactivity","InfEairTalkS","EairTalkS","InfEairTalkSQA","INACTIVair","INACTIVsurface","INACTIVskin","Aportals","TRANSsurface.skin","TRANSskin","CONTACTsurfaceNF.hand","CONTACTsurfaceFF.hand","CONTACTface.hand","pTARGET","ExtraExpVolStudy","distsalivavirusconc","Feye","Fspray","Finhale","Ffomite","rateEair","rateEsurface","rateEair2","rateEsurface2","nsteps","probthin","probinsp","Nsurface","Nsurface2","Nair","Nair2","doseFACE","doseLUNG","doseLUNGFF","doseSPRAY","rFACE","rSPRAY","rLUNGNF","rLUNGFF","rOVERALL","numberinfected"
"Meetingroom1",0.001,410,0.000285,130,130,"Y",2.75,3.7,110,112,3.2,3.6,"N",NA,NA,NA,"N",NA,NA,NA,NA,NA,2,2,2.75,1,"Peak",0,0,0,1,1,1,1,1,1,18000,4500,0.5,"Chen",0,8.671451,3.47,7.01,7,0.7,10,10,5.2,40,60,115,125,120,0.096,0.42,0.253,0.036,0.053,0.044,71.9,23.5,0.94,0.23,NA,370,720,479,74,720,96,0.54,8.58,0.001,0.1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.05,1,"110.778142750263","6.34688592934328","11","0.0992975665316781","6.412593585751","3.4332242872566","0.05","40","122.285513217384","0","0","0","0","551022.959009155","130","resting-speaking","411.963735460513","411.963735460513","411.963735460513","0.00303198941736749","0.000738006862080243","0.462525515686954","15.2","0.551892963694927","0.551892963694927","9.76712763715395","2.33975725007263","0.0735982518550737","0.0348665515852626","Duguid","equal","1","1","1","1","3.16895181123472","0.370998662300682","0","0","122285","0.004","0.00632911392405063","502.703540255624","0","4.92248184423862","0","0.0238654506272756","3.1876783797708","0.211950502548461","0","5.82067220871174e-05","0","0.00774467953880664","0.000516818848346867","0.00832328722850021","0.00832328722850021"
"Meetingroom1",0.001,410,0.000285,130,130,"Y",2.75,3.7,110,112,3.2,3.6,"N",NA,NA,NA,"N",NA,NA,NA,NA,NA,2,2,2.75,1,"Peak",0,0,0,1,1,1,1,1,1,18000,4500,0.5,"Chen",0,8.671451,3.47,7.01,7,0.7,10,10,5.2,40,60,115,125,120,0.096,0.42,0.253,0.036,0.053,0.044,71.9,23.5,0.94,0.23,NA,370,720,479,74,720,96,0.54,8.58,0.001,0.1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.05,1,"110.724292536266","6.34534310373338","11","0.0993458594137967","6.41415276284328","3.30943926265463","0.05","60","117.499906628512","0","0","0","0","23087.0027367951","130","resting-speaking","1283.11271337673","1283.11271337673","1283.11271337673","0.00251180798533989","0.000680240231561459","1.23366715204368","15.2","0.616371277160455","0.616371277160455","9.39769417602145","7.04309613880454","0","0.0147451298416127","Duguid","equal","1","1","1","1","9.8700977952056","0.0151188890181875","0","0","117499","0.004","0.00632911392405063","22.225808349328","0","15.3900477377302","0","0","6.62114786246166","0.98025650161063","0","0","0","0.0160194428588142","0.00238801366404517","0.0184457111712966","0.0184457111712966"
"Meetingroom1",0.001,410,0.000285,130,130,"Y",2.75,3.7,110,112,3.2,3.6,"N",NA,NA,NA,"N",NA,NA,NA,NA,NA,2,2,2.75,1,"Peak",0,0,0,1,1,1,1,1,1,18000,4500,0.5,"Chen",0,8.671451,3.47,7.01,7,0.7,10,10,5.2,40,60,115,125,120,0.096,0.42,0.253,0.036,0.053,0.044,71.9,23.5,0.94,0.23,NA,370,720,479,74,720,96,0.54,8.58,0.001,0.1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.05,1,"110.087434981484","6.327068400035","11","0.0999205767838095","6.43267899550048","3.40605216212571","0.05","60","119.599277585357","0","0","0","0","104133275.47737","130","resting-speaking","785.452897622212","785.452897622212","785.452897622212","0.00266905703347","0.000635443615842392","1.14323847534445","15.2","0.0746848871272534","0.0746848871272534","7.86278814595179","2.24789571418605","0","0.0575994496275671","Duguid","equal","1","1","1","1","6.0419453663247","105.223831779438","0","0","119599","0.004","0.00632911392405063","165591.138467801","0","9.37048378183067","0","0","4.04542170144177","0.598428658489878","0","0","0","0.00981836422132132","0.00145851742198833","0.0112912018985819","0.0112912018985819"
"Meetingroom1",0.001,410,0.000285,130,130,"Y",2.75,3.7,110,112,3.2,3.6,"N",NA,NA,NA,"N",NA,NA,NA,NA,NA,2,2,2.75,1,"Peak",0,0,0,1,1,1,1,1,1,18000,4500,0.5,"Chen",0,8.671451,3.47,7.01,7,0.7,10,10,5.2,40,60,115,125,120,0.096,0.42,0.253,0.036,0.053,0.044,71.9,23.5,0.94,0.23,NA,370,720,479,74,720,96,0.54,8.58,0.001,0.1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.05,1,"111.333231473342","6.36276759318235","11","0.0988024856049734","6.39658755470021","3.21384212085977","0.05","60","119.723917865571","0","0","0","0","1350389.35563259","130","resting-speaking","428.511265115111","428.511265115111","428.511265115111","0.00638500451827254","0.000786504464353473","1.21712216107695","15.2","0.0182725991400565","0.0182725991400565","7.49401210901388","8.04350158379101","0.0501152994904238","0.0605406519591343","Duguid","equal","1","1","1","1","3.29624050088547","0.852054015250414","0","0","119723","0.004","0.00632911392405063","1083.34288471055","0","5.1342515531446","0","0.000105654505432724","2.19568269707592","0.31969502395381","0","2.57693882455001e-07","0","0.00534100946945748","0.000779440039539447","0.00612486902509568","0.00612486902509568"
"Meetingroom1",0.001,410,0.000285,130,130,"Y",2.75,3.7,110,112,3.2,3.6,"N",NA,NA,NA,"N",NA,NA,NA,NA,NA,2,2,2.75,1,"Peak",0,0,0,1,1,1,1,1,1,18000,4500,0.5,"Chen",0,8.671451,3.47,7.01,7,0.7,10,10,5.2,40,60,115,125,120,0.096,0.42,0.253,0.036,0.053,0.044,71.9,23.5,0.94,0.23,NA,370,720,479,74,720,96,0.54,8.58,0.001,0.1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.05,1,"111.644720948767","6.37166229056485","11","0.0985268260471342","6.38765806220906","3.20748177897185","0.05","60","120.999298497266","0","0","0","0","335365.281727923","130","resting-speaking","1553.73476926864","1553.73476926864","1553.73476926864","0.0042527473399255","0.000748135979855343","1.35637770992177","15.2","0.0710033465736797","0.0710033465736797","8.71899181637929","6.21772388684896","0","0.0330971684840042","Duguid","equal","1","1","1","1","11.9518059174511","0.24761440555749","0","0","120999","0.004","0.00632911392405063","330.975133164118","0","18.705140636413","0","0","8.27568210577875","1.21479606153423","0","0","0","0.019982245359864","0.00295853211599073","0.0229998955905015","0.0229998955905015"
